2020-11-22 18:31:00.591  INFO 5648 --- [main] .a.h.SpringbootDemoHelloworldApplication : Starting SpringbootDemoHelloworldApplication on DESKTOP-J8PU2EC with PID 5648 (D:\study\springboot-demo\springboot-demo-helloworld\target\classes started by 13920 in D:\study\springboot-demo)
2020-11-22 18:31:00.595  INFO 5648 --- [main] .a.h.SpringbootDemoHelloworldApplication : No active profile set, falling back to default profiles: default
2020-11-22 18:31:35.388  INFO 5648 --- [http-nio-8080-exec-1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 16 ms
2020-11-22 18:31:35.416  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【请求 URL】：http://localhost:8080/index
2020-11-22 18:31:35.417  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【请求 IP】：0:0:0:0:0:0:0:1
2020-11-22 18:31:35.419  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【请求类名】：org.aijie.helloworld.capital.controller.CapitalController，【请求方法名】：index
2020-11-22 18:31:35.436  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【请求参数】：{}，
2020-11-22 18:31:35.442  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【返回值】：index
2020-11-22 18:31:35.443  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【请求耗时】：7毫秒
2020-11-22 18:31:35.458  INFO 5648 --- [http-nio-8080-exec-1] org.aijie.helloworld.aspect.AopLog       : 【浏览器类型】：CHROME8，【操作系统】：WINDOWS_10，【原始User-Agent】：Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
2020-11-22 18:32:00.918  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【请求 URL】：http://localhost:8080/import
2020-11-22 18:32:00.919  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【请求 IP】：0:0:0:0:0:0:0:1
2020-11-22 18:32:00.919  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【请求类名】：org.aijie.helloworld.capital.controller.CapitalController，【请求方法名】：excelImport
2020-11-22 18:32:00.920  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【请求参数】：{}，
2020-11-22 18:32:02.413  INFO 5648 --- [http-nio-8080-exec-4] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2020-11-22 18:32:03.321  INFO 5648 --- [http-nio-8080-exec-4] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2020-11-22 18:32:19.151  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【返回值】：excel文件数据导入成功！
2020-11-22 18:32:19.152  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【请求耗时】：18232毫秒
2020-11-22 18:32:19.152  INFO 5648 --- [http-nio-8080-exec-4] org.aijie.helloworld.aspect.AopLog       : 【浏览器类型】：CHROME8，【操作系统】：WINDOWS_10，【原始User-Agent】：Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
